country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Ireland,IRL,2021-02-01,,,,,8118,,,,1644,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-02-02,,,,,8122,,,,1645,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-02-03,,,,,8126,,,,1646,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-02-04,,,,,7643,,,,1548,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-02-05,230766,151212,79554,,7159,4.67,3.06,1.61,1450,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-02-06,,,,,6486,,,,1314,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-02-07,240487,153654,86833,,5812,4.87,3.11,1.76,1177,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-02-08,243353,154900,88453,2866,5337,4.93,3.14,1.79,1081,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-02-09,248284,158904,89380,4931,5157,5.03,3.22,1.81,1044,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-02-10,256681,166863,89818,8397,5472,5.2,3.38,1.82,1108,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-02-11,261073,171239,89834,4392,5214,5.29,3.47,1.82,1056,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-02-12,265237,175238,89999,4164,4924,5.37,3.55,1.82,997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-02-13,268551,176926,91625,3314,4704,5.44,3.58,1.86,953,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-02-14,271942,180192,91750,3391,4494,5.51,3.65,1.86,910,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-02-15,280581,182193,98388,8639,5318,5.68,3.69,1.99,1077,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-02-16,293752,187893,105859,13171,6495,5.95,3.81,2.14,1315,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-02-17,310900,197609,113291,17148,7746,6.3,4,2.29,1569,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-02-18,326475,205955,120520,15575,9343,6.61,4.17,2.44,1892,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-02-19,340704,214384,126320,14229,10781,6.9,4.34,2.56,2183,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-02-20,350322,219899,130423,9618,11682,7.09,4.45,2.64,2366,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-02-21,353971,222073,131898,3649,11718,7.17,4.5,2.67,2373,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-02-22,359616,226291,133325,5645,11291,7.28,4.58,2.7,2287,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-02-23,373280,238841,134439,13664,11361,7.56,4.84,2.72,2301,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-02-24,391355,254948,136407,18075,11494,7.93,5.16,2.76,2328,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-02-25,409529,271594,137935,18174,11865,8.29,5.5,2.79,2403,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-02-26,426070,285780,140290,16541,12195,8.63,5.79,2.84,2470,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-02-27,435895,294550,141345,9825,12225,8.83,5.97,2.86,2476,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,IRL,2021-02-28,439782,297899,141883,3887,12259,8.91,6.03,2.87,2483,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Isle of Man,IMN,2021-01-21,3558,,,,,4.18,,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-01-22,3648,,,90,90,4.29,,,1058,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-01-23,,,,,138,,,,1623,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-01-24,,,,,155,,,,1823,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-01-25,4209,3897,312,,163,4.95,4.58,0.37,1917,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-01-26,4886,4247,639,677,266,5.75,4.99,0.75,3128,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-01-27,5587,4550,1037,701,338,6.57,5.35,1.22,3975,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-01-28,6281,5243,1038,694,389,7.39,6.17,1.22,4575,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-01-29,6859,5829,1030,578,459,8.07,6.86,1.21,5398,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-01-30,,,,,484,,,,5692,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-01-31,,,,,508,,,,5974,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-02-01,,,,,533,,,,6268,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-02-02,8302,6883,1419,,488,9.76,8.09,1.67,5739,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-02-03,9563,7387,2176,1261,568,11.25,8.69,2.56,6680,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-02-04,10213,8030,2183,650,562,12.01,9.44,2.57,6609,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-02-05,10224,8041,2183,11,481,12.02,9.46,2.57,5657,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-02-06,10852,8669,2183,628,519,12.76,10.19,2.57,6104,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-02-07,11247,9063,2184,395,524,13.23,10.66,2.57,6162,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-02-08,11654,9466,2188,407,530,13.71,11.13,2.57,6233,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-02-09,12026,9469,2557,372,532,14.14,11.14,3.01,6256,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-02-10,12441,9485,2956,415,411,14.63,11.15,3.48,4833,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-02-11,12816,9488,3328,375,372,15.07,11.16,3.91,4375,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-02-12,12817,9489,3328,1,370,15.07,11.16,3.91,4351,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-02-13,13497,10170,3327,680,378,15.87,11.96,3.91,4445,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-02-14,13733,10405,3328,236,355,16.15,12.24,3.91,4175,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-02-15,,,,,336,,,,3951,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-02-16,14272,10678,3594,,321,16.78,12.56,4.23,3775,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-02-17,14806,10949,3857,534,338,17.41,12.88,4.54,3975,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-02-18,15294,11184,4110,488,354,17.99,13.15,4.83,4163,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-02-19,17150,12467,4683,1856,619,20.17,14.66,5.51,7280,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-02-20,17180,12468,4712,30,526,20.2,14.66,5.54,6186,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-02-21,17499,12766,4733,319,538,20.58,15.01,5.57,6327,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-02-22,17807,13075,4732,308,544,20.94,15.38,5.56,6398,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-02-23,18041,13077,4964,234,538,21.22,15.38,5.84,6327,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-02-24,18323,13122,5201,282,502,21.55,15.43,6.12,5904,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-02-25,18795,13286,5509,472,500,22.1,15.62,6.48,5880,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-02-26,19884,13600,6284,1089,391,23.38,15.99,7.39,4598,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-02-27,20831,13883,6948,947,522,24.5,16.33,8.17,6139,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-02-28,21452,14123,7329,621,565,25.23,16.61,8.62,6645,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-03-01,21998,14316,7682,546,599,25.87,16.84,9.03,7044,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-03-02,22785,15084,7701,787,678,26.8,17.74,9.06,7973,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Isle of Man,IMN,2021-03-03,23429,15719,7710,644,729,27.55,18.49,9.07,8573,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Israel,ISR,2020-12-19,63,63,,,,0,0,,,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2020-12-20,7429,7429,,7366,7366,0.09,0.09,,851,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2020-12-21,32317,32317,,24888,16127,0.37,0.37,,1863,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2020-12-22,76969,76969,,44652,25635,0.89,0.89,,2962,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2020-12-23,139955,139955,,62986,34973,1.62,1.62,,4041,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2020-12-24,213553,213553,,73598,42698,2.47,2.47,,4933,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2020-12-25,252312,252312,,38759,42042,2.92,2.92,,4857,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2020-12-26,285183,285183,,32871,40731,3.29,3.29,,4706,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2020-12-27,390297,390297,,105114,54695,4.51,4.51,,6319,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2020-12-28,526227,526227,,135930,70559,6.08,6.08,,8152,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2020-12-29,683609,683609,,157382,86663,7.9,7.9,,10012,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2020-12-30,837914,837914,,154305,99708,9.68,9.68,,11520,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2020-12-31,997564,997564,,159650,112002,11.53,11.53,,12940,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-01,1069713,1069713,,72149,116772,12.36,12.36,,13491,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-02,1142131,1142131,,72418,122421,13.2,13.2,,14144,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-03,1293151,1293151,,151020,128979,14.94,14.94,,14901,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-04,1446284,1446282,2,153133,131437,16.71,16.71,0,15185,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-05,1573037,1573035,2,126753,127061,18.17,18.17,0,14680,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-06,1677865,1677863,2,104828,119993,19.38,19.38,0,13863,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-07,1795322,1795317,5,117457,113965,20.74,20.74,0,13167,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-08,1862469,1862461,8,67147,113251,21.52,21.52,0,13084,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-09,1907482,1907452,30,45013,109336,22.04,22.04,0,12632,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-10,1951594,1945583,6011,44112,94063,22.55,22.48,0.07,10867,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-11,1992265,1967018,25247,40671,77997,23.02,22.73,0.29,9011,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-12,2052177,1991284,60893,59912,68449,23.71,23.01,0.7,7908,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-13,2161551,2043743,117808,109374,69098,24.97,23.61,1.36,7983,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-14,2287267,2100554,186713,125716,70278,26.43,24.27,2.16,8119,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-15,2354399,2131553,222846,67132,70276,27.2,24.63,2.57,8119,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-16,2410296,2161254,249042,55897,71831,27.85,24.97,2.88,8299,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-17,2563281,2229660,333621,152985,87384,29.61,25.76,3.85,10096,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-18,2752791,2299172,453619,189510,108647,31.8,26.56,5.24,12552,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-19,2962701,2371760,590941,209910,130075,34.23,27.4,6.83,15028,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-20,3182404,2448262,734142,219703,145836,36.77,28.29,8.48,16849,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-21,3415593,2517780,897813,233189,161189,39.46,29.09,10.37,18623,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-22,3524115,2555473,968642,108522,167102,40.72,29.52,11.19,19306,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-23,3617350,2595287,1022063,93235,172436,41.79,29.98,11.81,19922,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-24,3826398,2664186,1162212,209048,180445,44.21,30.78,13.43,20847,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-25,4046069,2744865,1301204,219671,184754,46.75,31.71,15.03,21345,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-26,4250367,2823304,1427063,204298,183952,49.11,32.62,16.49,21253,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-27,4452491,2900929,1551562,202124,181441,51.44,33.52,17.93,20962,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Israel,ISR,2021-01-28,4661941,2980274,1681667,209450,178050,53.86,34.43,19.43,20571,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
